,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.8070377606812797,0.8402321438921476,0.8887618501879555,0.8974090196009208,0.9162064964618737,0.9225322612951292,0.9298222650782648,0.9313831712994438,0.9791272248951326,0.9950472505953356,1.008627614987242,1.0170392654038678,1.0259632618339591,1.0706636100953093,1.9701540346349022,1.6872107838184858,1.5777653216973795,1.493580378220198,1.4032801765588816,1.2428268631144608,1.2075835913604567,1.2029639526618885,1.1611796534741854,1.0837752932796112
1,0.8057666596818698,0.8652650364659502,0.9113859406479172,0.9922331199156036,1.2153413254467382,1.2368079123866325,1.3155887218175226,1.335142370823427,1.3793070390416144,1.4731806641175293,1.483590159159838,1.5248404530061257,1.621779674860586,4.102788410113075,3.9896231236539803,3.4582437958657497,3.383111511224609,2.2540925588148486,2.2467893031229327,2.2235726727583676,2.051775791514012,1.8997443179953697,1.7245031374130189,1.624050984805227
2,4.424465238056742,4.599306024478553,5.044646376418321,5.560528081864013,5.685050740992083,5.694157493286107,5.697143192126177,5.962675790560636,6.041259912724429,6.044519098900893,6.133259531562413,6.195637821459353,6.23083602065407,6.792301395293424,6.7451445955426985,6.665447515562197,6.664569957277913,6.59836801356256,6.533854560195311,6.528590062723337,6.37232636756249,6.3385687457291695,6.294265153584618,6.246928722905691
3,0.8339835894358787,0.834092727863077,0.9179380561556825,0.9696199713632305,0.970346273895482,1.0115046125124127,1.0228921616897533,1.0520269710614805,1.0629261659493996,1.0807461026023522,1.0904729779517037,1.1024468253056603,3.3127016729223193,2.9252524434493363,1.968561758535417,1.9311342971678005,1.8116991250626093,1.7800169861534012,1.7441976520811013,1.684098858743773,1.3916448901100047,1.324349344988437,1.2414628226028819,1.1420155302225863
4,5.143722441699308,5.21773379578326,5.594834611721453,5.6124818392000515,5.661769552722799,5.914054142353417,6.130364104644996,6.20462953805105,6.256245528765601,6.310903021779876,6.3388186716678145,6.4027546286745425,6.453267671519366,6.475892987559225,6.795720884114292,6.793574656254491,6.758702987950794,6.755459902774853,6.700470015234038,6.601941716403633,6.601092906749759,6.571971674597861,6.552153564768639,6.485242044294762
5,1.7080054141095766,2.1527127888088335,2.9053223131374226,3.068836249101989,3.644662324266765,4.1051263486654435,4.294291451169886,4.368826892191779,4.672680702025922,4.747101998340805,4.950196132758268,5.72440308902157,6.697832342998129,6.691692912642481,6.683016908007569,6.193615110580041,6.187901319154084,6.144774144405207,6.073123568162385,5.988305220796427,5.92689148393332,5.904708482927062,5.845744918055801,5.727438773214428
6,0.8031037085118393,0.8240556356186381,0.8244747997122748,0.8947772652331798,0.9220428823215543,0.9539077901344686,0.9628668814668835,1.0082647889651513,1.0215267101491394,1.0370920484426107,1.0535426247887814,1.0928419463613108,1.9067638542830805,1.589414788552383,1.279668814939807,1.2785412037110537,1.2493509597170527,1.2434074674174642,1.2117453868231025,1.202621802064492,1.1813272705708935,1.1756973585998294,1.1225962477136155,1.1135589280765599
7,0.9015236605837478,0.9687829884151766,0.9848645799563323,1.3080402712608574,1.3733837731811842,1.4449527604837415,1.4611805650017917,1.5456114780073944,1.634169802231784,1.661220071215889,1.6647100653740077,1.7036117920902507,5.383829221815627,4.784649235150014,4.470593091587775,3.486714550522553,3.410236668488528,3.0359212370950894,2.979149938654319,2.313242395373881,2.278688939022855,2.0074405777713573,1.963262462812742,1.8882968945435328
8,1.8070901833281163,2.0304808324595918,2.940372992085603,3.3896180495318227,3.4137649687117237,3.547889951932392,3.678141624502647,4.046662579057536,4.097537533616481,4.404119868664231,4.602800052307292,5.139392194244752,5.1845950636233695,6.582553396734367,6.483463816055534,6.267664249578745,6.253718302925444,6.0570091124261225,5.9833020285994785,5.8355717590673475,5.792919469536302,5.727132319050171,5.67772520022715,5.452656942586444
9,5.435232205674873,5.68638588289521,5.733282568658903,5.879484482998257,5.983532014961685,6.048418303196178,6.134189787214179,6.170790171595761,6.2169380074613025,6.23585643078741,6.3283475133034255,6.331670863811108,6.454724817938302,6.492141547866626,6.776457568571628,6.698719261305583,6.674351790748382,6.642433675393237,6.640545484965442,6.6313089730392125,6.620953067383826,6.582958096539902,6.521429628405473,6.5087810999671945
10,1.0321785533593058,1.8595309711456993,1.9045116999664187,3.2582614362376043,3.6801462228024384,3.708613161894993,4.056455872554632,4.6621571974490505,4.743130601892048,5.0230794606851505,5.2971813847577165,5.310567147816857,6.784948010338377,6.702360900629642,6.693024410055599,6.5483004159396385,6.544516042695462,6.497842637572192,6.055739667945885,6.007955930446887,5.98420438966913,5.956800479865965,5.840367262418304,5.78998018172986
11,1.2130641868609735,1.370638115381822,2.020487827931362,2.217769023971372,2.8232987774708302,2.883171806324807,3.1771513812941476,3.338530523884282,4.180891246173505,4.982652150278599,5.092759221734111,5.1154351711620505,5.193166707104077,5.228730363421135,6.7110963355310265,6.617914275362945,6.592395865616342,6.556369286960235,6.501529640080551,6.425442343542879,6.267380736215207,6.253557098304001,6.087625842055014,5.293483401687139
12,0.8703154300257241,0.981376663664179,1.0757118983979566,1.1558465263546864,1.3079269556312512,1.5600807196996573,1.6315381084611291,1.6786708576229483,1.7177283812521074,1.9137831824391154,2.5347353418672016,2.845956935406619,3.1817139162172303,3.220207789769727,6.774709427289608,6.3755620910394155,5.786466364286949,4.9767774662810815,4.7976772850031,4.024925183656207,4.012092185482775,3.8965769934656045,3.71183233712458,3.36799434391037
13,1.7697787036341683,1.800444558352367,1.9824294330749357,2.8175583594818825,3.1303203351995297,3.341141791256822,3.4385111881721295,3.6804572762825476,3.818973747754825,3.8327123355666943,4.101373128893786,4.437571338893587,4.482265559530848,6.734680709604066,6.188140718813401,6.093766370652954,5.905092924290054,5.653124735582872,5.535649689946471,5.171778173259856,4.876514011050639,4.8613957477746705,4.642971315248525,4.6094397830676925
14,0.999650190302722,0.9998127170561462,1.0460627606129222,1.2045438879580912,1.4217320789807926,1.4894696894880384,1.5619359705004983,1.6815217021743618,1.7455919024380722,1.82314567627041,1.8294569772868812,1.8724811912968675,2.499900763841417,6.452724980875868,6.248075926417115,5.933208238800466,5.777351533113872,5.366138924268039,5.164886377609819,4.429974311413755,4.294605729384316,3.9213267587992267,3.233682300810937,3.137173368965641
15,1.1840838154910467,1.303478610346227,1.4277482046027163,1.7349248229591465,1.8914044441600024,2.4075752677980695,3.5036704130531984,3.565227599950907,3.92093744816494,4.144132697775478,4.277925325767694,4.287374402950107,4.494790194044861,4.767796731100122,6.256793826584813,6.000305735104363,5.852374913085446,5.576322802153892,5.395614833164065,5.391359063532322,5.275366042152176,5.1121551716246865,5.059375197405143,5.003076996086946
16,0.9701721593065114,1.0601035530027867,1.0606413769250855,1.211726573039259,1.5675629563456155,1.691336175838725,1.7572268060048464,1.810442991938643,1.9297170301908264,2.783474800613626,3.038756976619494,3.0960096189277797,3.193761008815895,6.744099509307976,6.610054119961024,6.037679552014295,6.003272768440059,5.996145123679031,5.7580130038647255,4.74864756435818,4.594796145604664,4.422774636151747,4.356699193290507,3.3723519919233658
17,2.3237656103350144,2.6569553042997245,3.2507243499120255,3.3319521784006927,3.518768329586506,3.9447610964083353,4.140151359271928,4.1756060181320995,4.405011880214433,4.773441727125691,4.938317106023709,5.237744959406942,5.447435523290752,6.582509683383326,6.4599746396578075,6.411395365351448,6.3304246052580515,6.181400012257904,6.067683676983752,5.995824202314533,5.8292094238916565,5.763236068680719,5.631105192951209,5.557320306194495
18,1.514458935826661,2.162211307275007,2.3906314599288265,2.9007921521620483,3.160713671458823,3.4958696211828943,4.394788068556319,4.479763142016487,4.656974728366627,4.669565444734511,4.681811545106878,4.946746030231834,6.792218444593625,6.781600479269348,6.663003501023198,6.598346961264665,6.499795971667821,6.447502139423025,6.228579897431338,6.1734902433909,6.112461254089791,6.1061847871756525,6.091447071227928,5.648139939757198
19,0.9975141389656126,0.9979730632929626,1.0720186012169914,1.1676327689745367,1.4981306951022717,1.5806434968754601,1.728794816598132,1.7628314793393811,1.951550812398512,2.0964472314232077,2.137964198361219,2.310626171592754,2.4159037933252767,2.418485269481632,5.624856595427796,4.382753619968817,4.266322137139328,4.052745059679963,3.827093656286567,3.5948266838918643,3.237597307363994,3.1806002312675075,3.05031442708471,2.5735122243564685
20,1.9779971664180245,3.2607220763354174,3.308375830895697,3.3240192648298414,3.33942039475164,3.8853854907314815,4.243236244011155,4.322214816763821,4.431689255293688,4.719136335166489,4.8148421478908,4.820778855075939,6.63056619207715,6.4795768303538965,6.390305470878344,6.298072629273292,6.014880718102443,5.9440023514694005,5.798952000872472,5.665405065578854,5.34539305340271,5.170424100261578,4.988319181517044,4.937208699601614
21,6.001813957599218,6.104732468746238,6.133420493018236,6.15298281567016,6.288284777051593,6.493786791429898,6.5014303855006625,6.510980882010932,6.514873588607826,6.520671303789726,6.523072912556017,6.525897573344898,6.784760102944752,6.781282093667531,6.762714941304736,6.747304902478862,6.745706707603352,6.7435226394637855,6.73915709201172,6.704866190293919,6.674558914461315,6.623973569024147,6.583815066173377,6.559191792117747
22,0.8681763714488362,0.9582942555421465,0.9783214844831536,1.8643392515897665,1.9182242735711266,2.033006534932655,2.132585533550242,2.163035906483256,2.3237692847039875,2.4725024753032896,2.816222594625728,3.1656469253358246,3.195403349393108,5.588908810682613,5.295389795554212,5.156273133456664,5.112280932063588,4.9286246643904645,4.841601457144348,4.7212421798777084,4.622833871986909,3.6696810116171212,3.61708007900193,3.253676770951354
23,1.0043871893369505,1.0864686686225726,1.1018138348636728,1.1454171452006539,1.184071453621396,1.6669759010752834,1.8333615827629,1.9153579395207783,2.027899029055063,2.0555535210654607,2.162140951214336,2.615652732009125,2.879676631972078,3.222307591460013,6.603775693922122,6.482696398769098,6.145370569280656,4.8450737784838385,4.503972693141883,4.259285851182065,4.226184407407553,4.051954134652967,3.5073430384887487,3.4208060875498036
24,1.0258613062292743,2.3377513776166503,2.951440378585116,3.062899357648009,3.0690427508746785,3.3911704801808042,3.5310684552282883,3.888345312808976,3.9092360353422695,4.07067979687948,4.177253808333421,4.341390486371999,5.594920898005851,5.399772330641152,5.372054098453835,5.358030380642048,4.959436567165996,4.884090273322048,4.816070421718746,4.724220762244744,4.599189933750903,4.583738098233582,4.46208254244772,4.347575760628666
25,1.058692460805716,1.0680056057136604,1.1705792164882836,1.178299244538463,1.5169168470234333,1.548301706617888,1.6933021912886141,1.745263563911706,2.2076652921169924,2.5112055068900903,2.769723848553206,2.9837172590588983,6.335247487699932,6.223056046059079,5.467637654118851,5.40211554621994,5.100674651277212,4.790487620936663,4.334629348842152,3.8638933232666393,3.549905570343493,3.429775218335889,3.4006036197711857,3.2187014620591166
26,0.820086400478002,0.8609489793695728,1.3894122269815636,1.5669155559958323,1.8350320992138516,2.750533986152339,2.9624166898024296,3.000925341088468,3.1472356777838195,3.2347059980125685,3.790032021759239,3.8446375400776684,3.871230711970176,6.753786257856521,6.582276834228435,6.399566147989004,5.979495703916878,5.572060729711966,5.20301334475906,5.008851398365323,4.9177013929913125,4.497630282734815,4.025204195729295,3.9885167599905342
27,0.8016531083455511,0.8066796767038493,1.1284590931127936,1.1757193460919624,1.832411199344526,2.501695547520688,2.5793488505639335,2.6296824772879517,2.7370203397889012,3.07484618061589,3.3286835148237124,3.335857929342205,5.670579687617502,5.620066023401458,5.494632820660037,5.459373427566814,5.37834460241507,5.044374541128203,4.575292004257798,4.535250339879313,4.528855639677962,4.159410644827066,3.3856348094600843,3.380283761041129
28,0.8905163362121404,0.9897096810185553,1.1363232615631313,1.2224067977271873,1.2755718502880908,1.323046865131765,1.4483344328354701,1.6340441857125403,1.7337366595231976,1.74379039044454,1.7543544138898695,2.3727252897355537,2.7137138707280792,6.593538646797724,6.06116515935211,5.455387270465792,4.61236572687957,4.005478922737153,3.934224284291939,3.7853907009398595,3.690612287144642,3.285619537891563,2.9363472902149494,2.829335976075371
29,1.139366314713178,1.911771336645503,2.5057268523516036,2.6135586108492435,2.711605286938397,3.5942818394215506,3.646037783552149,3.6945757530903407,3.7655963025342682,3.8580467043720983,3.8655958274856363,4.102299172444512,4.409555045524904,6.497163676435893,6.3973602239155865,6.039939350850707,6.035231022329229,5.829023062108765,5.75734730632716,5.579827057889314,5.2220506202602115,4.9175879929110335,4.6446816798975235,4.5960328681628155
30,0.8406143258513208,0.8635201005603006,0.9754433186854434,0.9902053889772635,1.0433792673585456,1.0618263805599764,1.1494408337620832,1.1824339750480728,1.1915310933006944,1.3277307912191916,1.3637314768504094,1.3842178645939944,1.7911214079493747,5.565224373428908,3.753898543310912,3.361432607340303,3.2967022696597734,2.624726714742036,2.4721160338182218,2.3946556959212364,2.361513595733662,2.322878642370749,2.1705865715483537,1.9457463215599702
31,1.3105136336581344,1.327219359638794,1.340266608040098,1.4465124384859394,1.638221348753168,1.787241403977673,1.8920006721599154,2.0608981586449375,2.120957703695061,2.3809759460688147,2.386259914910431,2.660151665267685,6.489621519139838,5.9844390040312465,5.708727878063421,4.822326220239458,4.728864778763096,4.606592393232878,4.249745882294045,4.235931359311907,4.169861004507608,3.5277177196668164,3.1506894319573613,2.945859463219036
32,1.9763380390549483,2.0120070578163287,2.384089665328238,2.6411719265457383,3.6861962702273745,3.957209472914445,4.263663831398472,4.434166512064449,4.590876980539262,4.658104130569628,4.747067390478833,4.8703846207245824,4.922148255709337,7.2242258618817985,7.220532560145964,6.896230204530367,6.777476981239339,6.726310234962288,6.526026669975369,6.49360219851676,6.317861721397676,6.314965270679174,5.527738134601314,5.052499458352601
33,1.1819657590760473,1.2191809972446002,1.256993099255201,1.3011612283533966,1.351921361094433,1.3583677010190074,1.3749476874493953,1.4163040592434808,1.4315408527711215,1.433374120030146,1.452623906786046,1.6613485187814327,1.6616888783984032,1.680279491322108,5.85229507942697,2.439157588395671,2.404594657143209,2.3916646994649735,2.2941955263956286,2.280416973974404,2.1175057866387563,2.082482794136603,1.8416211590689309,1.8296073819044993
34,1.1010134636267588,1.1055790756011852,1.1192711434039364,1.1511060555034518,1.1550638389488372,1.180458536698108,1.1896348904572334,1.2050641394821926,1.2064389904750579,1.2183746302444647,1.2248872065622,1.267736544765233,1.7275578406681662,1.6646680933333458,1.6225064657136847,1.455793164856359,1.4530097083180116,1.4386763267623033,1.4171384656210342,1.3758927932076164,1.338189657413415,1.3212311180902714,1.309961213772494,1.2993781643232991
35,5.510893109289286,6.847772893623539,7.043527245970688,7.059353485657141,7.076688252924583,7.173624525494818,7.179726458921785,7.1842315815011055,7.2393342360412145,7.2489908413536455,7.260318452236536,7.277881651455855,7.278515273622661,7.27977128390833,7.377788283778628,7.3695193474237914,7.354434523777799,7.349846696012632,7.341061900759174,7.334332177585107,7.304126799998775,7.301480991283526,7.294720100786623,7.282931459032159
36,6.52916119680614,6.6779777149299555,6.845958347838524,6.994714791094195,7.007455816799586,7.131336707459912,7.164717187877768,7.1768484685501726,7.215761065195624,7.244610803963543,7.3163938186647055,7.332353478168301,7.332949541863247,7.343997266613057,7.3978867046455825,7.394047584667261,7.387697229288246,7.386545577782085,7.383774505494502,7.3831031263371205,7.3733470166482284,7.364571299216918,7.359501568359409,7.3442465197664255
37,1.1110652902570772,1.1470377240703538,1.1894983347647823,1.2488901287378238,1.2718086927747643,1.2778769340842484,1.289955228312128,1.3010509779257518,1.3587617624627761,1.3943702990205151,1.5857859566622405,2.105894067690418,2.1728713939739697,2.237210912053815,4.462505164255756,4.123037035135728,3.6594459570604525,3.5523852529729623,3.295896239833003,3.091028452452242,3.0883383485711144,2.737796749023559,2.2979735683825115,2.2572370352059785
